foodx,foody,snakex,snakey,reward,previousdirection,currentdirection
340,260,460,290,-1,2,up
340,260,460,280,-1,2,up
340,260,460,270,-1,2,up
340,260,460,260,-1,2,up
340,260,460,260,-1,2,up
340,260,450,260,1,2,left
340,260,440,260,1,0,left
340,260,430,260,1,0,left
340,260,420,260,1,0,left
340,260,410,260,1,0,left
340,260,400,260,1,0,left
340,260,390,260,1,0,left
340,260,380,260,1,0,left
340,260,370,260,1,0,left
340,260,360,260,1,0,left
340,260,350,260,1,0,left
440,400,340,260,100,0,left
440,400,330,260,-1,0,left
440,400,320,260,-1,0,left
440,400,310,260,-1,0,left
440,400,300,260,-1,0,left
440,400,290,260,-1,0,left
440,400,280,260,-1,0,left
440,400,270,260,-1,0,left
440,400,260,260,-1,0,left
440,400,250,260,-1,0,left
440,400,240,260,-1,0,left
440,400,230,260,-1,0,left
440,400,220,260,-1,0,left
440,400,210,260,-1,0,left
440,400,200,260,-1,0,left
440,400,190,260,-1,0,left
440,400,180,260,-1,0,left
440,400,170,260,-1,0,left
440,400,160,260,-1,0,left
440,400,150,260,-1,0,left
440,400,140,260,-1,0,left
440,400,130,260,1,0,left
440,400,120,260,1,0,left
440,400,110,260,1,0,left
440,400,100,260,1,0,left
440,400,90,260,1,0,left
440,400,80,260,1,0,left
440,400,70,260,1,0,left
440,400,60,260,1,0,left
440,400,50,260,1,0,left
440,400,40,260,1,0,left
440,400,30,260,1,0,left
440,400,20,260,1,0,left
440,400,10,260,1,0,left
440,400,0,260,1,0,left
440,400,590,260,1,0,left
440,400,580,260,1,0,left
440,400,570,260,1,0,left
440,400,560,260,1,0,left
440,400,550,260,1,0,left
440,400,540,260,1,0,left
440,400,530,260,1,0,left
440,400,520,260,1,0,left
440,400,510,260,1,0,left
440,400,500,260,1,0,left
440,400,490,260,1,0,left
440,400,480,260,1,0,left
440,400,470,260,1,0,left
440,400,460,260,1,0,left
440,400,450,260,1,0,left
440,400,440,260,-1,0,left
440,400,440,260,-1,0,left
440,400,440,270,1,0,down
440,400,440,280,1,3,down
440,400,440,290,1,3,down
440,400,440,300,1,3,down
440,400,440,310,1,3,down
440,400,440,320,1,3,down
440,400,440,330,1,3,down
440,400,440,340,1,3,down
440,400,440,350,1,3,down
440,400,440,360,1,3,down
440,400,440,370,1,3,down
440,400,440,380,1,3,down
440,400,440,390,1,3,down
550,240,440,400,100,3,down
550,240,440,410,-1,3,down
550,240,440,420,-1,3,down
550,240,440,430,-1,3,down
550,240,440,440,-1,3,down
550,240,440,450,-1,3,down
550,240,440,460,-1,3,down
550,240,440,470,-1,3,down
550,240,440,480,-1,3,down
550,240,440,490,-1,3,down
550,240,440,500,-1,3,down
550,240,440,510,-1,3,down
550,240,440,520,-1,3,down
550,240,440,530,-1,3,down
550,240,440,540,-1,3,down
550,240,440,550,-1,3,down
550,240,440,560,-1,3,down
550,240,440,570,-1,3,down
550,240,440,580,-1,3,down
550,240,440,590,-1,3,down
550,240,440,600,-1,3,down
550,240,440,0,-1,3,down
550,240,440,10,-1,3,down
550,240,440,20,-1,3,down
550,240,440,30,-1,3,down
550,240,440,40,-1,3,down
550,240,440,50,-1,3,down
550,240,440,60,-1,3,down
550,240,440,70,-1,3,down
550,240,440,80,-1,3,down
550,240,440,90,-1,3,down
550,240,440,100,-1,3,down
550,240,440,110,-1,3,down
550,240,440,120,-1,3,down
550,240,440,130,-1,3,down
550,240,440,140,-1,3,down
550,240,440,150,-1,3,down
550,240,440,160,-1,3,down
550,240,440,170,-1,3,down
550,240,440,180,-1,3,down
550,240,440,190,-1,3,down
550,240,440,200,-1,3,down
550,240,440,210,-1,3,down
550,240,440,220,-1,3,down
550,240,440,230,-1,3,down
550,240,440,240,-1,3,down
550,240,440,240,-1,3,down
550,240,450,240,1,3,right
550,240,460,240,1,1,right
550,240,470,240,1,1,right
550,240,480,240,1,1,right
550,240,490,240,1,1,right
550,240,500,240,1,1,right
550,240,510,240,1,1,right
550,240,520,240,1,1,right
550,240,530,240,1,1,right
550,240,540,240,1,1,right
400,250,550,240,100,1,right
400,250,560,240,-1,1,right
400,250,570,240,-1,1,right
400,250,580,240,-1,1,right
400,250,590,240,-1,1,right
400,250,600,240,-1,1,right
400,250,0,240,-1,1,right
400,250,10,240,-1,1,right
400,250,20,240,-1,1,right
400,250,30,240,-1,1,right
400,250,40,240,-1,1,right
400,250,50,240,-1,1,right
400,250,60,240,-1,1,right
400,250,70,240,-1,1,right
400,250,80,240,-1,1,right
400,250,90,240,-1,1,right
400,250,100,240,-1,1,right
400,250,110,240,1,1,right
400,250,120,240,1,1,right
400,250,130,240,1,1,right
400,250,140,240,1,1,right
400,250,150,240,1,1,right
400,250,160,240,1,1,right
400,250,170,240,1,1,right
400,250,180,240,1,1,right
400,250,190,240,1,1,right
400,250,200,240,1,1,right
400,250,210,240,1,1,right
400,250,220,240,1,1,right
400,250,230,240,1,1,right
400,250,240,240,1,1,right
400,250,250,240,1,1,right
400,250,260,240,1,1,right
400,250,270,240,1,1,right
400,250,280,240,1,1,right
400,250,290,240,1,1,right
400,250,300,240,1,1,right
400,250,310,240,1,1,right
400,250,320,240,1,1,right
400,250,330,240,1,1,right
400,250,340,240,1,1,right
400,250,350,240,1,1,right
400,250,360,240,1,1,right
400,250,370,240,1,1,right
400,250,380,240,1,1,right
400,250,390,240,1,1,right
400,250,400,240,-1,1,right
400,250,400,240,-1,1,right
220,420,400,250,100,1,down
220,420,400,260,-1,3,down
220,420,400,270,-1,3,down
220,420,400,280,-1,3,down
220,420,400,290,-1,3,down
220,420,400,300,-1,3,down
220,420,400,310,-1,3,down
220,420,400,320,-1,3,down
220,420,400,330,-1,3,down
220,420,400,340,-1,3,down
220,420,400,350,-1,3,down
220,420,400,360,-1,3,down
220,420,400,370,-1,3,down
220,420,400,380,-1,3,down
220,420,400,390,-1,3,down
220,420,400,400,-1,3,down
220,420,400,410,-1,3,down
220,420,400,420,-1,3,down
220,420,400,420,-1,3,down
220,420,390,420,1,3,left
220,420,380,420,1,0,left
220,420,370,420,1,0,left
220,420,360,420,1,0,left
220,420,350,420,1,0,left
220,420,340,420,1,0,left
220,420,330,420,1,0,left
220,420,320,420,1,0,left
220,420,310,420,1,0,left
220,420,300,420,1,0,left
220,420,290,420,1,0,left
220,420,280,420,1,0,left
220,420,270,420,1,0,left
220,420,260,420,1,0,left
220,420,250,420,1,0,left
220,420,240,420,1,0,left
220,420,230,420,1,0,left
580,100,220,420,100,0,left
580,100,210,420,1,0,left
580,100,200,420,1,0,left
580,100,190,420,1,0,left
580,100,180,420,1,0,left
580,100,170,420,1,0,left
580,100,160,420,1,0,left
580,100,150,420,1,0,left
580,100,140,420,1,0,left
580,100,130,420,1,0,left
580,100,120,420,1,0,left
580,100,110,420,1,0,left
580,100,100,420,1,0,left
580,100,90,420,1,0,left
580,100,80,420,1,0,left
580,100,70,420,1,0,left
580,100,60,420,1,0,left
580,100,50,420,1,0,left
580,100,40,420,1,0,left
580,100,30,420,1,0,left
580,100,20,420,1,0,left
580,100,10,420,1,0,left
580,100,0,420,1,0,left
580,100,590,420,1,0,left
580,100,580,420,-1,0,left
580,100,580,420,-1,0,left
580,100,580,410,-1,0,up
580,100,580,400,-1,2,up
580,100,580,390,1,2,up
580,100,580,380,1,2,up
580,100,580,370,1,2,up
580,100,580,360,1,2,up
580,100,580,350,1,2,up
580,100,580,340,1,2,up
580,100,580,330,1,2,up
580,100,580,320,1,2,up
580,100,580,310,1,2,up
580,100,580,300,1,2,up
580,100,580,290,1,2,up
580,100,580,280,1,2,up
580,100,580,270,1,2,up
580,100,580,260,1,2,up
580,100,580,250,1,2,up
580,100,580,240,1,2,up
580,100,580,230,1,2,up
580,100,580,220,1,2,up
580,100,580,210,1,2,up
580,100,580,200,1,2,up
580,100,580,190,1,2,up
580,100,580,180,1,2,up
580,100,580,170,1,2,up
580,100,580,160,1,2,up
580,100,580,150,1,2,up
580,100,580,140,1,2,up
580,100,580,130,1,2,up
580,100,580,120,1,2,up
580,100,580,110,1,2,up
250,40,580,100,100,2,up
250,40,580,90,-1,2,up
250,40,580,80,-1,2,up
250,40,580,70,-1,2,up
250,40,580,60,-1,2,up
250,40,580,50,-1,2,up
250,40,580,40,-1,2,up
250,40,580,40,-1,2,up
250,40,570,40,-1,2,left
250,40,560,40,-1,0,left
250,40,550,40,-1,0,left
250,40,540,40,1,0,left
250,40,530,40,1,0,left
250,40,520,40,1,0,left
250,40,510,40,1,0,left
250,40,500,40,1,0,left
250,40,490,40,1,0,left
250,40,480,40,1,0,left
250,40,470,40,1,0,left
250,40,460,40,1,0,left
250,40,450,40,1,0,left
250,40,440,40,1,0,left
250,40,430,40,1,0,left
250,40,420,40,1,0,left
250,40,410,40,1,0,left
250,40,400,40,1,0,left
250,40,390,40,1,0,left
250,40,380,40,1,0,left
250,40,370,40,1,0,left
250,40,360,40,1,0,left
250,40,350,40,1,0,left
250,40,340,40,1,0,left
250,40,330,40,1,0,left
250,40,320,40,1,0,left
250,40,310,40,1,0,left
250,40,300,40,1,0,left
250,40,290,40,1,0,left
250,40,280,40,1,0,left
250,40,270,40,1,0,left
250,40,260,40,1,0,left
250,270,250,40,100,0,left
250,270,250,40,-1,0,left
250,270,250,50,1,0,down
250,270,250,60,1,3,down
250,270,250,70,1,3,down
250,270,250,80,1,3,down
250,270,250,90,1,3,down
250,270,250,100,1,3,down
250,270,250,110,1,3,down
250,270,250,120,1,3,down
250,270,250,130,1,3,down
250,270,250,140,1,3,down
250,270,250,150,1,3,down
250,270,250,160,1,3,down
250,270,250,170,1,3,down
250,270,250,180,1,3,down
250,270,250,190,1,3,down
250,270,250,200,1,3,down
250,270,250,210,1,3,down
250,270,250,220,1,3,down
250,270,250,230,1,3,down
250,270,250,240,1,3,down
250,270,250,250,1,3,down
250,270,250,260,1,3,down
150,310,250,270,100,3,down
150,310,250,280,-1,3,down
150,310,250,290,-1,3,down
150,310,250,300,-1,3,down
150,310,250,310,-1,3,down
150,310,250,310,-1,3,down
150,310,240,310,1,3,left
150,310,230,310,1,0,left
150,310,220,310,1,0,left
150,310,210,310,1,0,left
150,310,200,310,1,0,left
150,310,190,310,1,0,left
150,310,180,310,1,0,left
150,310,170,310,1,0,left
150,310,160,310,1,0,left
470,40,150,310,100,0,left
470,40,140,310,1,0,left
470,40,130,310,1,0,left
470,40,120,310,1,0,left
470,40,110,310,1,0,left
470,40,100,310,1,0,left
470,40,90,310,1,0,left
470,40,80,310,1,0,left
470,40,70,310,1,0,left
470,40,60,310,1,0,left
470,40,50,310,1,0,left
470,40,40,310,1,0,left
470,40,30,310,1,0,left
470,40,20,310,1,0,left
470,40,10,310,1,0,left
470,40,0,310,1,0,left
470,40,590,310,1,0,left
470,40,580,310,1,0,left
470,40,570,310,1,0,left
470,40,560,310,1,0,left
470,40,550,310,1,0,left
470,40,540,310,1,0,left
470,40,530,310,1,0,left
470,40,520,310,1,0,left
470,40,510,310,1,0,left
470,40,500,310,1,0,left
470,40,490,310,1,0,left
470,40,480,310,1,0,left
470,40,470,310,-1,0,left
470,40,470,310,-1,0,left
470,40,470,300,1,0,up
470,40,470,290,1,2,up
470,40,470,280,1,2,up
470,40,470,270,1,2,up
470,40,470,260,1,2,up
470,40,470,250,1,2,up
470,40,470,240,1,2,up
470,40,470,230,1,2,up
470,40,470,220,1,2,up
470,40,470,210,1,2,up
470,40,470,200,1,2,up
470,40,470,190,1,2,up
470,40,470,180,1,2,up
470,40,470,170,1,2,up
470,40,470,160,1,2,up
470,40,470,150,1,2,up
470,40,470,140,1,2,up
470,40,470,130,1,2,up
470,40,470,120,1,2,up
470,40,470,110,1,2,up
470,40,470,100,1,2,up
470,40,470,90,1,2,up
470,40,470,80,1,2,up
470,40,470,70,1,2,up
470,40,470,60,1,2,up
470,40,470,50,1,2,up
150,270,470,40,100,2,up
150,270,470,30,-1,2,up
150,270,470,20,-1,2,up
150,270,470,10,-1,2,up
150,270,470,0,-1,2,up
150,270,470,590,-1,2,up
150,270,470,580,-1,2,up
150,270,470,570,-1,2,up
150,270,470,560,-1,2,up
150,270,470,550,-1,2,up
150,270,470,540,-1,2,up
150,270,470,530,-1,2,up
150,270,470,520,-1,2,up
150,270,470,510,-1,2,up
150,270,470,500,-1,2,up
150,270,470,490,-1,2,up
150,270,470,480,-1,2,up
150,270,470,470,-1,2,up
150,270,470,460,-1,2,up
150,270,470,450,-1,2,up
150,270,470,440,-1,2,up
150,270,470,430,-1,2,up
150,270,470,420,-1,2,up
150,270,470,410,-1,2,up
150,270,470,400,-1,2,up
150,270,470,390,-1,2,up
150,270,470,380,-1,2,up
150,270,470,370,-1,2,up
150,270,470,360,-1,2,up
150,270,470,350,-1,2,up
150,270,470,340,-1,2,up
150,270,470,330,-1,2,up
150,270,470,320,-1,2,up
150,270,470,310,-1,2,up
150,270,470,300,-1,2,up
150,270,470,290,-1,2,up
150,270,470,280,-1,2,up
150,270,470,270,-1,2,up
150,270,470,270,-1,2,up
150,270,460,270,-1,2,left
150,270,450,270,-1,0,left
150,270,440,270,1,0,left
150,270,430,270,1,0,left
150,270,420,270,1,0,left
150,270,410,270,1,0,left
150,270,400,270,1,0,left
150,270,390,270,1,0,left
150,270,380,270,1,0,left
150,270,370,270,1,0,left
150,270,360,270,1,0,left
150,270,350,270,1,0,left
150,270,340,270,1,0,left
150,270,330,270,1,0,left
150,270,320,270,1,0,left
150,270,310,270,1,0,left
150,270,300,270,1,0,left
150,270,290,270,1,0,left
150,270,280,270,1,0,left
150,270,270,270,1,0,left
150,270,260,270,1,0,left
150,270,250,270,1,0,left
150,270,240,270,1,0,left
150,270,230,270,1,0,left
150,270,220,270,1,0,left
150,270,210,270,1,0,left
150,270,200,270,1,0,left
150,270,190,270,1,0,left
150,270,180,270,1,0,left
150,270,170,270,1,0,left
150,270,160,270,1,0,left
80,330,150,270,100,0,left
80,330,140,270,1,0,left
80,330,130,270,1,0,left
80,330,120,270,1,0,left
80,330,110,270,1,0,left
80,330,100,270,1,0,left
80,330,90,270,1,0,left
80,330,80,270,-1,0,left
80,330,80,270,-1,0,left
80,330,80,280,1,0,down
80,330,80,290,1,3,down
80,330,80,300,1,3,down
80,330,80,310,1,3,down
80,330,80,320,1,3,down
190,370,80,330,100,3,down
190,370,80,340,-1,3,down
190,370,80,350,-1,3,down
190,370,80,360,-1,3,down
190,370,80,370,-1,3,down
190,370,80,370,-1,3,down
190,370,90,370,1,3,right
190,370,100,370,1,1,right
190,370,110,370,1,1,right
190,370,120,370,1,1,right
190,370,130,370,1,1,right
190,370,140,370,1,1,right
190,370,150,370,1,1,right
190,370,160,370,1,1,right
190,370,170,370,1,1,right
190,370,180,370,1,1,right
400,400,190,370,100,1,right
400,400,200,370,1,1,right
400,400,210,370,1,1,right
400,400,220,370,1,1,right
400,400,230,370,1,1,right
400,400,240,370,1,1,right
400,400,250,370,1,1,right
400,400,260,370,1,1,right
400,400,270,370,1,1,right
400,400,280,370,1,1,right
400,400,290,370,1,1,right
400,400,300,370,1,1,right
400,400,310,370,1,1,right
400,400,320,370,1,1,right
400,400,330,370,1,1,right
400,400,340,370,1,1,right
400,400,350,370,1,1,right
400,400,360,370,1,1,right
400,400,370,370,1,1,right
400,400,380,370,1,1,right
400,400,390,370,1,1,right
400,400,400,370,-1,1,right
400,400,400,370,-1,1,right
400,400,400,380,1,1,down
400,400,400,390,1,3,down
460,310,400,400,100,3,down
460,310,400,410,-1,3,down
460,310,400,420,-1,3,down
460,310,400,430,-1,3,down
460,310,400,440,-1,3,down
460,310,400,450,-1,3,down
460,310,400,460,-1,3,down
460,310,400,470,-1,3,down
460,310,400,480,-1,3,down
460,310,400,490,-1,3,down
460,310,400,500,-1,3,down
460,310,400,510,-1,3,down
460,310,400,520,-1,3,down
460,310,400,530,-1,3,down
460,310,400,540,-1,3,down
460,310,400,550,-1,3,down
460,310,400,560,-1,3,down
460,310,400,570,-1,3,down
460,310,400,580,-1,3,down
460,310,400,590,-1,3,down
460,310,400,600,-1,3,down
460,310,400,0,-1,3,down
460,310,400,10,-1,3,down
460,310,400,20,-1,3,down
460,310,400,30,-1,3,down
460,310,400,40,-1,3,down
460,310,400,50,-1,3,down
460,310,400,60,-1,3,down
460,310,400,70,-1,3,down
460,310,400,80,-1,3,down
460,310,400,90,-1,3,down
460,310,400,100,-1,3,down
460,310,400,110,-1,3,down
460,310,400,120,-1,3,down
460,310,400,130,-1,3,down
460,310,400,140,-1,3,down
460,310,400,150,-1,3,down
460,310,400,160,-1,3,down
460,310,400,170,-1,3,down
460,310,400,180,-1,3,down
460,310,400,190,-1,3,down
460,310,400,200,-1,3,down
460,310,400,210,-1,3,down
460,310,400,220,-1,3,down
460,310,400,230,-1,3,down
460,310,400,240,-1,3,down
460,310,400,250,-1,3,down
460,310,400,260,-1,3,down
460,310,400,270,-1,3,down
460,310,400,280,-1,3,down
460,310,400,290,-1,3,down
460,310,400,300,-1,3,down
460,310,400,310,-1,3,down
460,310,400,310,-1,3,down
460,310,410,310,1,3,right
460,310,420,310,1,1,right
460,310,430,310,1,1,right
460,310,440,310,1,1,right
460,310,450,310,1,1,right
20,160,460,310,100,1,right
20,160,470,310,1,1,right
20,160,480,310,1,1,right
20,160,490,310,1,1,right
20,160,500,310,1,1,right
20,160,510,310,1,1,right
20,160,520,310,1,1,right
20,160,530,310,1,1,right
20,160,540,310,1,1,right
20,160,550,310,1,1,right
20,160,560,310,1,1,right
20,160,570,310,1,1,right
20,160,580,310,1,1,right
20,160,590,310,1,1,right
20,160,600,310,1,1,right
20,160,0,310,-1,1,right
20,160,10,310,1,1,right
20,160,20,310,-1,1,right
20,160,20,310,-1,1,right
20,160,20,300,1,1,up
20,160,20,290,1,2,up
20,160,20,280,1,2,up
20,160,20,270,1,2,up
20,160,20,260,1,2,up
20,160,20,250,1,2,up
20,160,20,240,1,2,up
20,160,20,230,1,2,up
20,160,20,220,1,2,up
20,160,20,210,1,2,up
20,160,20,200,1,2,up
20,160,20,190,1,2,up
20,160,20,180,1,2,up
20,160,20,170,1,2,up
360,10,20,160,100,2,up
360,10,20,150,-1,2,up
360,10,20,140,-1,2,up
360,10,20,130,-1,2,up
360,10,20,120,-1,2,up
360,10,20,110,-1,2,up
360,10,20,100,-1,2,up
360,10,20,90,-1,2,up
360,10,20,80,-1,2,up
360,10,20,70,-1,2,up
360,10,20,60,-1,2,up
360,10,20,50,-1,2,up
360,10,20,40,-1,2,up
360,10,20,30,-1,2,up
360,10,20,20,-1,2,up
360,10,20,10,-1,2,up
360,10,20,10,-1,2,up
360,10,30,10,-1,2,right
360,10,40,10,-1,1,right
360,10,50,10,-1,1,right
360,10,60,10,-1,1,right
360,10,70,10,1,1,right
360,10,80,10,1,1,right
360,10,90,10,1,1,right
360,10,100,10,1,1,right
360,10,110,10,1,1,right
360,10,120,10,1,1,right
360,10,130,10,1,1,right
360,10,140,10,1,1,right
360,10,150,10,1,1,right
360,10,160,10,1,1,right
360,10,170,10,1,1,right
360,10,180,10,1,1,right
360,10,190,10,1,1,right
360,10,200,10,1,1,right
360,10,210,10,1,1,right
360,10,220,10,1,1,right
360,10,230,10,1,1,right
360,10,240,10,1,1,right
360,10,250,10,1,1,right
360,10,260,10,1,1,right
360,10,270,10,1,1,right
360,10,280,10,1,1,right
360,10,290,10,1,1,right
360,10,300,10,1,1,right
360,10,310,10,1,1,right
360,10,320,10,1,1,right
360,10,330,10,1,1,right
360,10,340,10,1,1,right
360,10,350,10,1,1,right
280,190,360,10,100,1,right
280,190,370,10,-1,1,right
280,190,380,10,-1,1,right
280,190,390,10,-1,1,right
280,190,400,10,-1,1,right
280,190,410,10,-1,1,right
280,190,420,10,-1,1,right
280,190,430,10,-1,1,right
280,190,440,10,-1,1,right
280,190,450,10,-1,1,right
280,190,460,10,-1,1,right
280,190,470,10,-1,1,right
280,190,480,10,-1,1,right
280,190,490,10,-1,1,right
280,190,500,10,-1,1,right
280,190,510,10,-1,1,right
280,190,520,10,-1,1,right
280,190,530,10,-1,1,right
280,190,540,10,-1,1,right
280,190,550,10,-1,1,right
280,190,560,10,-1,1,right
280,190,570,10,-1,1,right
280,190,580,10,-1,1,right
280,190,590,10,1,1,right
280,190,600,10,1,1,right
280,190,0,10,-1,1,right
280,190,10,10,1,1,right
280,190,20,10,1,1,right
280,190,30,10,1,1,right
280,190,40,10,1,1,right
280,190,50,10,1,1,right
280,190,60,10,1,1,right
280,190,70,10,1,1,right
280,190,80,10,1,1,right
280,190,90,10,1,1,right
280,190,100,10,1,1,right
280,190,110,10,1,1,right
280,190,120,10,1,1,right
280,190,130,10,1,1,right
280,190,140,10,1,1,right
280,190,150,10,1,1,right
280,190,160,10,1,1,right
280,190,170,10,1,1,right
280,190,180,10,1,1,right
280,190,190,10,1,1,right
280,190,200,10,1,1,right
280,190,210,10,1,1,right
280,190,220,10,1,1,right
280,190,230,10,1,1,right
280,190,240,10,1,1,right
280,190,250,10,1,1,right
280,190,260,10,1,1,right
280,190,270,10,1,1,right
280,190,280,10,-1,1,right
280,190,280,10,-1,1,right
280,190,280,20,1,1,down
280,190,280,30,1,3,down
280,190,280,40,1,3,down
280,190,280,50,1,3,down
280,190,280,60,1,3,down
280,190,280,70,1,3,down
280,190,280,80,1,3,down
280,190,280,90,1,3,down
280,190,280,100,1,3,down
280,190,280,110,1,3,down
280,190,280,120,1,3,down
280,190,280,130,1,3,down
280,190,280,140,1,3,down
280,190,280,150,1,3,down
280,190,280,160,1,3,down
280,190,280,170,1,3,down
280,190,280,180,1,3,down
300,120,280,190,100,3,down
300,120,280,200,-1,3,down
300,120,280,210,-1,3,down
300,120,280,220,-1,3,down
300,120,280,230,-1,3,down
300,120,280,240,-1,3,down
300,120,280,250,-1,3,down
300,120,280,260,-1,3,down
300,120,280,270,-1,3,down
300,120,280,280,-1,3,down
300,120,280,290,-1,3,down
300,120,280,300,-1,3,down
300,120,280,310,-1,3,down
300,120,280,320,-1,3,down
300,120,280,330,-1,3,down
300,120,280,340,-1,3,down
300,120,280,350,-1,3,down
300,120,280,360,-1,3,down
300,120,280,370,-1,3,down
300,120,280,380,-1,3,down
300,120,280,390,-1,3,down
300,120,280,400,-1,3,down
300,120,280,410,-1,3,down
300,120,280,420,-1,3,down
300,120,280,430,-1,3,down
300,120,280,440,-1,3,down
300,120,280,450,-1,3,down
300,120,280,460,-1,3,down
300,120,280,470,-1,3,down
300,120,280,480,-1,3,down
300,120,280,490,-1,3,down
300,120,280,500,-1,3,down
300,120,280,510,-1,3,down
300,120,280,520,-1,3,down
300,120,280,530,-1,3,down
300,120,280,540,-1,3,down
300,120,280,550,-1,3,down
300,120,280,560,-1,3,down
300,120,280,570,-1,3,down
300,120,280,580,-1,3,down
300,120,280,590,-1,3,down
300,120,280,600,-1,3,down
300,120,280,0,-1,3,down
300,120,280,10,-1,3,down
300,120,280,20,-1,3,down
300,120,280,30,-1,3,down
300,120,280,40,-1,3,down
300,120,280,50,-1,3,down
300,120,280,60,-1,3,down
300,120,280,70,-1,3,down
300,120,280,80,-1,3,down
300,120,280,90,-1,3,down
300,120,280,100,-1,3,down
300,120,280,110,-1,3,down
300,120,280,120,-1,3,down
300,120,280,120,-1,3,down
300,120,290,120,1,3,right
550,530,300,120,100,1,right
550,530,310,120,1,1,right
550,530,320,120,1,1,right
550,530,330,120,1,1,right
550,530,340,120,1,1,right
550,530,350,120,1,1,right
550,530,360,120,1,1,right
550,530,370,120,1,1,right
550,530,380,120,1,1,right
550,530,390,120,1,1,right
550,530,400,120,1,1,right
550,530,410,120,1,1,right
550,530,420,120,1,1,right
550,530,430,120,1,1,right
550,530,440,120,1,1,right
550,530,450,120,1,1,right
550,530,460,120,1,1,right
550,530,470,120,1,1,right
550,530,480,120,1,1,right
550,530,490,120,1,1,right
550,530,500,120,1,1,right
550,530,510,120,1,1,right
550,530,520,120,1,1,right
550,530,530,120,1,1,right
550,530,540,120,1,1,right
550,530,550,120,-1,1,right
550,530,550,120,-1,1,right
550,530,550,130,-1,1,down
550,530,550,140,-1,3,down
550,530,550,150,-1,3,down
550,530,550,160,-1,3,down
550,530,550,170,-1,3,down
550,530,550,180,-1,3,down
550,530,550,190,-1,3,down
550,530,550,200,-1,3,down
550,530,550,210,-1,3,down
550,530,550,220,-1,3,down
550,530,550,230,-1,3,down
550,530,550,240,1,3,down
550,530,550,250,1,3,down
550,530,550,260,1,3,down
550,530,550,270,1,3,down
550,530,550,280,1,3,down
550,530,550,290,1,3,down
550,530,550,300,1,3,down
550,530,550,310,1,3,down
550,530,550,320,1,3,down
550,530,550,330,1,3,down
550,530,550,340,1,3,down
550,530,550,350,1,3,down
550,530,550,360,1,3,down
550,530,550,370,1,3,down
550,530,550,380,1,3,down
550,530,550,390,1,3,down
550,530,550,400,1,3,down
550,530,550,410,1,3,down
550,530,550,420,1,3,down
550,530,550,430,1,3,down
550,530,550,440,1,3,down
550,530,550,450,1,3,down
550,530,550,460,1,3,down
550,530,550,470,1,3,down
550,530,550,480,1,3,down
550,530,550,490,1,3,down
550,530,550,500,1,3,down
550,530,550,510,1,3,down
550,530,550,520,1,3,down
